CONFIG_ID,NUMBER_OF_PRODUCT_SOLD,GMII,NUMBER_OF_VISIT
80021704-C,235,0.12649267276005,106
50003352,1089,0.13567534076620402,2992
80010546-C,5264,0.161277763303066,9217
80009244-C,207,0.167789965632398,400
80037534-C,1340,0.04348061138004199,2343
80016662-C,1765,0.14149060239364902,4525
80020730-C,48,0.157462113371879,154
80024979-C,83,0.191999822525841,141
80035291-C,78,0.251429900763163,291
50003364,611,0.09878681986369399,343
80043621-C,43,0.117382623376261,324
80027718-C,79,0.290902888516628,128
80018473-C,642,0.12997598041310002,1182
80002784-C,1280,0.113353479182119,2574
80000944-C,115,0.205759430859572,145
80045508-C,120,0.300038209798826,542
80005843-C,683,0.10452368840130499,1512
80022939-C,161,0.05579316620486401,451
80045735-C,40,0.034520257401025004,366
80024536-C,85,0.144930464880101,124
80044691-C,9,0.21200586008174502,48
40100377-C,231,0.328476017145887,580
80007484-C,852,0.08724416662232201,442
80044124-C,150,0.171063543681691,1090
80002309-C,151,0.257302013637749,465
80042354-C,209,0.17970340884832003,562
80045563-C,504,-0.39284417463243104,536
80038358-C,127,0.036943540176183995,489
80046196-C,36,0.24252102047338103,210
80027901-C,220,0.173405843736005,293
80013081-C,3915,0.20800980279951103,8982
80005796-C,82,0.114807423273938,176
80045228-C,346,-0.154786691174336,1998
80026472-C,197,0.293481593996163,451
80035157-C,648,0.24813828206290198,1394
80046001-C,127,-0.015135264816885,480
80032609-C,1104,-0.085327103367132,2684
30102748,3471,0.13580007504954197,3900
80001182-C,179,0.123803393665234,158
80044871-C,2039,0.09816483723963301,3521
30103434,1158,0.238173541207733,1828
80039069-C,200,-0.033356305052257,366
80040730-C,94,-0.002986420934527,332
80003950-C,2395,0.239148172277529,2664
80020174-C,3676,0.226802754732633,5054
80000846-C,177,0.19988870133227502,406
80041377-C,66,-0.433860099087187,131
30102857,355,0.24597730666909803,479
80039901-C,928,0.148276032513704,1499
80013214-C,272,0.032406464850576,878
80038339-C,391,-0.07480846979605299,882
80002538-C,84,0.132031125061367,219
80036167-C,474,0.072027732342124,550
80004863-C,1878,0.15186884592473499,4823
80011115-C,518,0.163301384949453,607
80003077-C,1157,0.21983126021778698,706
80025740-C,180,0.167165419318448,220
80037776-C,819,-0.20746458074847698,756
80023530-C,4296,0.14565367290617,12914
70002226,1366,0.14913733480530802,1760
80012542-C,72,0.066787803448318,86
50003980,816,0.11882199095191,6157
80032993-C,140,0.11038645856301599,440
80003462-C,431,0.10779358495627099,572
80045964-C,22,0.10711628419196499,109
80026141-C,172,0.011514444263951,949
50004141,212,0.130540302761383,389
80026898-C,145,0.167580093333175,470
80038231-C,55,0.16664632680234198,393
50004536,166,0.195046919652774,125
80030516-C,44,0.21575707158474103,130
80014191-C,62,0.311275783489068,69
80036766-C,2966,0.15865815259648403,4165
80036811-C,198,0.011683867783913,403
80035724-C,13,0.071885196069842,57
30102808,495,0.17333940570436404,435
70002091,3572,0.168237383751663,6033
80010353-C,1036,0.135163549606068,3720
80039858-C,6126,0.11362636490905599,19126
80032658-C,286,0.14379807075041698,262
80041431-C,58,0.22633718910762102,107
40002648-C,557,0.251175837774343,1038
80040076-C,33,-0.308091993825386,83
80035174-C,395,0.25065617835679604,612
80031701-C,4302,0.22769887051438398,7995
80003026-C,67,0.18353542196013897,206
80008005-C,162,0.133673763365823,362
80035380-C,210,0.035881306823417,1437
80014182-C,649,0.31289444678378103,1598
80044107-C,13,0.051740122950205004,216
80020489-C,308,0.122528197558796,788
80027922-C,77,0.16732846281815397,227
30103644,4660,0.21843960551710104,10326
80040626-C,513,0.040242427479502,1354
80036802-C,1153,0.033363737189147,1200
80020167-C,5028,0.22077936778057602,6893
80013893-C,300,0.121773333334022,307
80024646-C,1555,0.13124388950917099,4748
80017099-C,2545,0.125352840958416,2262
80005444-C,191,0.06977324856136999,345
80026983-C,149,0.041554063083324995,186
80034494-C,1375,0.117441649589871,1152
80034072-C,345,0.091447734656449,1331
80023322-C,354,0.048543066745439005,1544
80033711-C,105,0.062529333761054,419
80016685-C,297,0.43757254852639704,164
80029159-C,156,-0.087558705040934,540
80024515-C,533,0.166852431023827,1257
80037030-C,32,0.21641842458414998,374
80023082-C,69,0.18133985550819895,232
80003324-C,239,0.100697523434489,304
80010601-C,270,0.23853442155582896,652
80024896-C,1685,0.17268174743901402,3191
80045001-C,40,0.116765173278399,92
80041108-C,284,0.11011122118079301,821
80046763-C,10,0.040450282194888,118
80007325-C,6199,0.22713568487314603,16357
80009777-C,138,0.255174707277726,165
80045396-C,57,-0.015889668258016,146
80014823-C,448,0.17285531757204997,505
80032269-C,252,0.11067353094398899,549
80045629-C,28,-0.067304940026281,88
80025391-C,162,0.25765774442582606,497
80043986-C,340,0.139248234126262,1809
80026287-C,42,0.126831869848364,136
80027323-C,660,0.257732218654349,1289
80044192-C,39,0.24905059082608103,178
80045067-C,34,0.037633182515576,555
80031465-C,110,0.21005572321942,117
80035210-C,59,0.060218007516965,100
30103298,2034,0.20271709092520301,4453
80027372-C,81,0.23207277833021103,105
80041746-C,23,0.337652593312044,121
50003088,308,0.220142124526684,570
80032330-C,370,0.29981842755108395,437
80011537-C,326,0.157330841600829,653
30160072,432,0.054577796470112995,274
80036690-C,232,0.08934212084386801,351
80007542-C,382,0.050150885593005,745
80034955-C,460,-0.08479911621731,905
80037660-C,3031,0.054542841437092,1600
80017492-C,63,0.022040292638716,152
80005758-C,128,0.175800804596182,456
80040180-C,650,0.001201445772179,790
80032211-C,633,0.113172595277982,1137
80037494-C,618,0.17677081467345301,1855
80037023-C,4655,-0.005108329300871,613
80003574-C,195,0.25745628947519,201
80035426-C,290,0.041056462065522006,577
80027410-C,780,0.09910088740089801,1008
80032240-C,207,0.083702814510086,382
80038067-C,494,0.173538185157048,498
80022958-C,39,0.063778067079074,127
80020795-C,448,0.04584831599769,824
80007890-C,496,0.13957391892441,734
80044313-C,59,0.21324173849652,660
80045600-C,290,-0.374524402486076,376
50800023,166,0.07492742049410901,450
80017074-C,634,0.038037667101452004,1137
80023608-C,89,0.169732837734387,261
80038407-C,885,0.080725704922027,8814
80017997-C,106,0.104815370076988,210
80007847-C,3610,0.06940595505869,4078
80039040-C,24,0.18844898844966698,134
80013095-C,96,0.125466958449775,249
40002630-C,167,0.2357333197076,397
80028677-C,157,0.09272112928720401,411
80012951-C,2170,0.112265560817198,2685
80040719-C,91,-0.06115287901586901,170
80027949-C,186,0.006458266319919,157
80013335-C,1184,0.0192370593779,1234
80042880-C,543,0.03662487856104,1546
80040439-C,395,0.09099517733760601,790
80044737-C,182,0.042555337468713,836
80010478-C,66,0.184575149249229,90
50004858,134,0.24447660486776002,171
80024271-C,2564,0.14554394794057002,3458
80043356-C,50,0.167667462306155,267
80003203-C,617,0.031856365074006,1087
80012323-C,120,0.11808368340099601,400
80035891-C,17,0.27471647805462396,188
50800027,5644,0.073283734042231,14063
80029382-C,850,0.049005591310647995,892
30160029,126,0.22427174962871302,2373
80030588-C,87,0.10448005048906199,173
80001879-C,671,0.337056750113149,1031
80020458-C,202,0.092779499347428,262
80023891-C,570,0.263125697613038,753
50002171,1196,0.12038343488092801,2743
30120038,162,0.26016461622485,351
80034155-C,199,0.048663557916767,158
80021708-C,199,0.030239320080136,65
80013015-C,601,0.13853730519604399,807
30103420,28896,0.158012872219254,35995
80041842-C,159,0.289201945915922,906
80038727-C,176,0.0008269903512780001,345
80039268-C,323,0.028910431331633,921
80038390-C,2370,0.022278639176066,3575
80036221-C,2361,0.164671730080207,5885
80019574-C,2241,0.28145448627459696,3577
80025822-C,28,-0.226691536709832,323
80002958-C,597,0.17812762883253,1823
80043235-C,79,0.10224836672238302,279
80008408-C,625,0.319019323127306,425
80028211-C,101,0.09215043422349099,346
80015477-C,37,0.097472087047465,154
80024732-C,449,-0.007227408475264,857
80020147-C,222,0.153720225936328,682
80029322-C,118,0.331737990618575,829
80039711-C,494,-0.257457073738005,1931
80024280-C,95,0.24442173215576898,597
80044127-C,234,0.08842057831799699,1361
80042357-C,407,0.12156530103397699,603
80036709-C,1844,0.152458164742096,1993
80041315-C,574,0.251042022084611,1457
80027902-C,145,0.198680791034441,318
80019159-C,2933,0.206773322770673,16186
80010360-C,542,0.272587142142202,742
80032848-C,203,0.122160523066348,838
80009375-C,4281,0.18058376511565802,6137
80032763-C,807,0.15307774954670902,2125
80032280-C,224,0.10729718777734101,547
80044738-C,252,-0.04114656355591,944
80029438-C,535,0.078640396805073,1197
80026471-C,130,0.26590750827160997,139
80008396-C,152,0.209650501339168,411
80014211-C,492,0.311605148909459,1158
80009366-C,1083,0.20388467432811602,3747
30103440,5829,0.155441414420795,8391
80027666-C,194,0.240006599565805,343
80034343-C,1230,0.128715911142437,2499
80003656-C,1232,0.191935733306008,2672
80007023-C,464,0.206162529212203,1697
50002386,1652,0.220171600170887,3549
30103953,148,0.19800128691238197,457
80000866-C,434,0.191596894950899,1025
30102849,1306,0.247777466615621,1028
80012958-C,96,0.16978357809934103,342
80039875-C,173,0.150917512679014,577
80008133-C,234,0.204703956999124,842
80030433-C,70,0.158858860929182,215
80011812-C,104,0.18643584404744898,272
80039015-C,129,0.13811593749425302,446
50003090,332,0.263757448173389,722
80029572-C,163,-0.009645352501288,457
80032396-C,113,0.11419202877221601,546
80039049-C,992,0.032091213790742,1001
80042402-C,46,0.08935685963403199,431
80044391-C,1284,0.06336953425612099,4084
50003488,1443,0.15833306313562398,3580
80015559-C,78,0.165499775073075,156
80029670-C,25,-0.002193531245462,101
50003057,430,0.20553645787895602,355
80046496-C,19,0.10028879924934801,157
80018041-C,141,0.19316946804893698,712
80016304-C,112,-0.080843189319882,442
80011184-C,192,0.19022542953414898,270
80021966-C,81,0.013517944687991,125
80023248-C,433,0.071503435777973,495
30103007,1369,0.26616562012085104,1334
80044333-C,222,0.182489580206269,794
80022929-C,32,-0.011789383717602001,142
30104119,3600,0.254376104409116,4164
80032231-C,408,0.09887027272698401,454
80014750-C,527,0.183307203673058,596
80012474-C,119,-0.019393949831065,141
80044789-C,48,0.017341987551389,196
80026123-C,413,0.12319545419099198,965
80024526-C,999,0.14031121687996398,2310
80036510-C,198,0.21902743113189102,240
80008260-C,1302,0.199442327151498,2280
50800071,84,0.194168972025209,188
50002881,397,0.27126563022746303,803
80031564-C,10,0.11238034666858801,135
80011555-C,2142,0.17094738094019502,5869
80032352-C,229,0.036931430470856,647
80021677-C,398,0.279275218394885,667
80027407-C,394,0.07415932144118902,857
80026148-C,208,0.017989026099614,292
80034595-C,122,0.194012569674631,208
80012517-C,775,0.055646110177712,1259
80040788-C,42,0.104513446042505,100
80017166-C,290,0.03842783010898001,986
80045151-C,243,-0.09443814455719,227
80021068-C,244,0.112243095520255,1402
80044547-C,11,0.11933103793197,165
80037805-C,187,-0.108199859201563,260
80027988-C,148,0.18749832656703,297
80046017-C,108,-0.081000587951894,304
80039321-C,165,0.128347142321357,670
80023535-C,194,0.175378459148225,376
50004601,351,0.27536296119738,598
80039229-C,317,0.24555155293720898,923
50002285,271,0.23889598424248898,474
80039785-C,298,-0.448650978795275,305
80042906-C,660,0.16988951191423302,981
80019094-C,250,0.13504400492702,422
50003185,400,-0.049769148720827994,487
80013604-C,156,0.04798761073397499,456
80018130-C,32,0.272475778808891,163
80024985-C,377,0.246441535286663,842
80039332-C,6715,0.17238380400646697,12064
50002635,1215,0.125479989574489,1614
80017945-C,147,0.269549008532487,455
80034069-C,1239,0.10772946986054599,3247
80020327-C,478,0.03866213139878799,1426
80045605-C,286,-0.40760505258715796,443
80044316-C,25,0.24009079186763801,337
80017766-C,2587,0.247294418148475,7327
80035472-C,231,0.142251730263358,1081
80021817-C,144,0.101791681937297,190
80009653-C,174,0.10522431369503801,713
80046647-C,100,0.074820872333632,576
80003197-C,879,0.12529789399344998,2106
80043429-C,42,0.109291376543172,88
80027415-C,495,0.10073457115419,908
80036642-C,1965,0.113965681373831,5800
50005165,324,0.19620901589594,384
80006314-C,173,0.21220975719319396,535
80004645-C,3609,0.10183552032762,11100
80007878-C,1250,0.135892495217619,1268
70800028,2087,0.14338220990299302,3763
80028837-C,99,0.241335662929946,132
80000904-C,123,0.264594182660234,228
80005441-C,188,0.04880590456412099,423
30103308,6968,0.26780035396220303,10031
80043813-C,376,0.035152668434585,357
80000673-C,2374,0.168218613564297,2025
80040726-C,235,0.08496733547430901,598
80013896-C,1139,0.065877066126402,1591
80042435-C,109,0.10245124038988801,739
80000486-C,156,0.318407233977459,241
80021684-C,134,0.357293568202678,499
80003590-C,545,0.247642333199987,343
80031708-C,2218,0.179412617934698,5349
30103497,240,0.256753342051998,550
80008935-C,525,0.094203106210854,1295
80007874-C,745,0.102083331297318,888
80003176-C,421,0.121526958617179,1040
80021262-C,240,0.203942774741773,396
80039590-C,1569,0.181579901415307,3393
30103022,252,0.278183796063747,183
50004115,158,0.139084575173919,291
80024613-C,1546,0.09433962856246698,2765
80023024-C,75,0.145115684501246,199
80043843-C,61,0.300119787541716,208
30160256,238,0.16154059455996697,259
80010506-C,585,0.27658087877210696,1160
80042439-C,182,0.16832234856631,820
80013544-C,477,0.051120509649185,534
80044741-C,187,-0.054959137576454,698
30103104,264,0.24106976561967,327
80019535-C,66,0.35669856286373797,218
80014179-C,789,0.311989058266272,618
80005151-C,195,0.150512495231496,327
50002470,2292,0.145752340380657,3882
80044295-C,467,0.033679416674082,874
80045265-C,207,0.22069179506738398,1138
80014884-C,122,0.27016493601658803,111
80020938-C,1320,0.15310866384478303,5144
80038402-C,162,0.300040180883906,621
80026180-C,202,0.18650549743766898,197
80008903-C,168,0.281648487349325,368
80012031-C,5728,0.22249669889614002,22316
80010560-C,12298,0.209784221453766,23550
80013476-C,467,0.015785295932205002,533
80027121-C,212,0.304894808465134,343
80045477-C,5,0.040017492236526,40
70002843,1082,0.268328757853168,984
80037749-C,290,0.20557178584851998,1333
80011228-C,78,0.21158163983612802,185
50002034,4071,0.09476310580383,4680
30104019,1998,0.23764465436177898,2818
80046766-C,4,0.20190575529320395,358
80021749-C,72,0.016019599485796,99
80023244-C,65,0.04750013218964401,235
80036964-C,2985,0.134066662256934,13127
80016056-C,215,0.252076366083481,494
80013330-C,283,0.091579971649998,412
80027844-C,533,0.021271939728749,3670
80037300-C,446,0.180973621761764,514
80041518-C,134,0.182561455575875,207
80043137-C,7,0.0,165
80043975-C,1,0.0,37
80043021-C,3,0.0,35
80040787-C,6,0.0,64
80041625-C,4,0.0,48
80045012-C,11,0.0,110
80036625-C,2,0.0,188
80020171-C,872,0.306854082452249,1748
30104066,125,0.09367962438014998,327
80017227-C,202,0.08389445157899202,370
80040022-C,282,0.09825008781099699,423
80021696-C,334,0.28760574736851197,1103
80043060-C,122,0.133867246395635,999
30103127,2588,0.20499587515546602,4694
80036171-C,945,0.09847346089778,1282
80044703-C,40,0.26914365512113697,188
80045210-C,33,0.297405853334933,419
80031585-C,66,0.231157781912207,448
80043614-C,8,0.09679852674688401,118
80003836-C,311,0.120731113817817,482
80041885-C,25,0.252068708604139,239
80014992-C,249,0.13919317931172198,572
50100130,125,0.27996538424508194,435
80045373-C,61,0.407147412585291,183
50003520,57,0.258787537102655,239
80039153-C,515,0.16463247801862999,1326
80004630-C,292,0.179087073556078,538
80027335-C,228,0.300530018400569,610
80009595-C,258,0.245428290480492,256
70002892,945,0.31093467274046505,1179
80027261-C,47,0.117142840355371,100
80007475-C,252,0.10775891111706098,520
80045125-C,218,0.006738598240431999,334
80010906-C,228,0.167622887094293,498
80037928-C,560,0.173903368421913,873
80012797-C,1107,0.174720535541228,2600
80030483-C,412,0.09472255625036599,600
80046484-C,46,0.10196746200802802,156
80010485-C,702,0.19810170596809398,1862
80041113-C,298,0.07008868674360601,914
80029496-C,191,0.24155869554022197,418
80028532-C,50,0.241787379432959,166
50003378,119,0.06843044629124499,184
80018610-C,773,0.06182540308508001,1107
80007362-C,1175,0.154482298543691,2326
80011031-C,1524,0.271167685223365,3301
80037987-C,79,0.23124060616633,140
80038306-C,233,0.183914251288918,716
70002395,684,0.121638493807435,740
80035642-C,48,0.43416585193607204,204
70002386,862,0.1269429667624,1730
80015007-C,123,0.15263884616568602,256
80023155-C,87,0.299578686311764,279
80044072-C,36,0.123259196977237,307
80040451-C,524,0.35858992743157697,3482
80030772-C,14,0.071619056723647,67
50003141,70,0.29077413633894106,195
80016213-C,179,0.229417978618553,368
80045380-C,273,-0.10296889559921699,3457
30103342,3019,0.23139838787759098,2018
80023448-C,408,0.294177232310872,713
80036215-C,135,-0.032766420365394,159
80038647-C,218,-0.08699673687213,206
30105539,345,0.239230464514521,744
80014181-C,521,0.275390425188582,438
